time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,schwartz_values
1,25,"(10, 9)",15.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.75f0, stimulation = -0.6f0, hedonism = -0.02f0, achievement = -0.77f0, power = -1.58f0, security = 0.02f0, conformity = 0.91f0, tradition = 1.6f0, benevolence = 1.09f0, universalism = 0.09f0)"
1,26,"(44, 17)",18.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.82f0, stimulation = -1.82f0, hedonism = 0.34f0, achievement = -0.41f0, power = -0.87f0, security = 1.19f0, conformity = 0.56f0, tradition = -0.58f0, benevolence = 0.98f0, universalism = 1.43f0)"
1,27,"(37, 1)",24.0,1,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.62f0, stimulation = -1.48f0, hedonism = 0.94f0, achievement = 1.5f0, power = -0.62f0, security = 0.43f0, conformity = -0.95f0, tradition = -0.24f0, benevolence = 0.45f0, universalism = -0.65f0)"
1,28,"(27, 18)",3.0,1,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.04f0, hedonism = -0.91f0, achievement = -0.72f0, power = -0.77f0, security = 3.12f0, conformity = -1.01f0, tradition = 0.07f0, benevolence = 1.48f0, universalism = 0.54f0)"
1,29,"(41, 14)",13.0,1,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
1,30,"(17, 38)",20.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.03f0, stimulation = 0.23f0, hedonism = 2.33f0, achievement = 0.87f0, power = -0.31f0, security = -1.16f0, conformity = -0.52f0, tradition = -1.39f0, benevolence = 0.3f0, universalism = -0.32f0)"
1,31,"(18, 39)",22.0,1,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -0.08f0, hedonism = 0.48f0, achievement = 0.13f0, power = 0.6f0, security = -0.01f0, conformity = 0.8f0, tradition = -0.07f0, benevolence = -0.14f0, universalism = -1.43f0)"
1,32,"(25, 41)",14.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -1.59f0, hedonism = -1.27f0, achievement = -0.83f0, power = 0.93f0, security = 1.28f0, conformity = 1.19f0, tradition = 1.24f0, benevolence = -0.25f0, universalism = -0.4f0)"
1,33,"(27, 2)",5.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.63f0, hedonism = -0.49f0, achievement = 0.08f0, power = 0.18f0, security = 0.78f0, conformity = 0.56f0, tradition = -0.16f0, benevolence = 0.3f0, universalism = -0.23f0)"
1,34,"(6, 33)",22.0,1,1,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 2.24f0, stimulation = -0.11f0, hedonism = -2.34f0, achievement = -0.75f0, power = -0.03f0, security = 0.52f0, conformity = -0.27f0, tradition = -1.27f0, benevolence = 1.26f0, universalism = 0.76f0)"
1,35,"(31, 50)",11.0,1,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.17f0, stimulation = -0.17f0, hedonism = 0.16f0, achievement = 1.41f0, power = 0.29f0, security = -0.83f0, conformity = -1.25f0, tradition = -1.24f0, benevolence = 0.57f0, universalism = -0.1f0)"
1,36,"(43, 42)",5.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.28f0, stimulation = 0.16f0, hedonism = 1.76f0, achievement = 0.28f0, power = -2.06f0, security = 0.2f0, conformity = -0.14f0, tradition = -0.27f0, benevolence = -0.09f0, universalism = -0.13f0)"
1,37,"(24, 8)",4.0,1,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.15f0, stimulation = 0.68f0, hedonism = -1.67f0, achievement = -0.52f0, power = -0.94f0, security = 1.04f0, conformity = -0.75f0, tradition = 1.52f0, benevolence = -0.39f0, universalism = -0.12f0)"
1,38,"(38, 16)",19.0,1,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
1,39,"(9, 24)",14.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.07f0, stimulation = -0.03f0, hedonism = 0.48f0, achievement = -0.47f0, power = -0.56f0, security = -0.82f0, conformity = 1.67f0, tradition = -0.37f0, benevolence = 0.69f0, universalism = -0.53f0)"
1,40,"(16, 37)",21.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.54f0, stimulation = -1.34f0, hedonism = -0.91f0, achievement = -2.07f0, power = -0.96f0, security = 1.23f0, conformity = 1.27f0, tradition = 0.66f0, benevolence = 0.79f0, universalism = 1.86f0)"
1,41,"(2, 18)",3.0,1,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -1.89f0, hedonism = -0.86f0, achievement = -0.48f0, power = 0.94f0, security = 0.26f0, conformity = 0.16f0, tradition = 0.71f0, benevolence = 0.8f0, universalism = 0.68f0)"
1,42,"(24, 13)",17.0,1,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
1,43,"(46, 9)",8.0,1,3,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.7f0, stimulation = -0.3f0, hedonism = -1.54f0, achievement = -0.34f0, power = -0.88f0, security = -0.24f0, conformity = 0.5f0, tradition = -0.28f0, benevolence = 1.22f0, universalism = 1.17f0)"
1,44,"(10, 1)",15.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.21f0, stimulation = -0.67f0, hedonism = 0.64f0, achievement = -0.57f0, power = -0.19f0, security = 0.6f0, conformity = -1.08f0, tradition = -0.17f0, benevolence = 1.06f0, universalism = 0.18f0)"
1,46,"(22, 40)",22.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.22f0, stimulation = -0.77f0, hedonism = -0.64f0, achievement = -0.22f0, power = -0.96f0, security = 0.6f0, conformity = -0.46f0, tradition = 0.99f0, benevolence = 0.93f0, universalism = 0.75f0)"
1,47,"(5, 12)",7.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.19f0, stimulation = -1.93f0, hedonism = -0.47f0, achievement = 0.06f0, power = -0.91f0, security = 0.98f0, conformity = -0.29f0, tradition = 1.45f0, benevolence = 0.56f0, universalism = 0.74f0)"
1,48,"(44, 32)",25.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[],[45],false,"(self_direction = 0.68f0, stimulation = -0.75f0, hedonism = -1.63f0, achievement = 0.7f0, power = -1.08f0, security = 0.67f0, conformity = -0.83f0, tradition = 0.21f0, benevolence = 1.99f0, universalism = 0.02f0)"
1,49,"(6, 24)",12.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.13f0, stimulation = 0.04f0, hedonism = 0.27f0, achievement = -0.29f0, power = -0.68f0, security = -0.24f0, conformity = 0.53f0, tradition = 1.49f0, benevolence = -0.04f0, universalism = -1.2f0)"
1,50,"(14, 25)",24.0,1,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.0f0, stimulation = -1.12f0, hedonism = -0.69f0, achievement = -1.18f0, power = -2.03f0, security = 1.73f0, conformity = 0.84f0, tradition = 0.97f0, benevolence = 0.7f0, universalism = -0.21f0)"
2,1,"(2, 21)",5.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.03f0, stimulation = 0.78f0, hedonism = 0.71f0, achievement = -0.43f0, power = -0.03f0, security = -0.79f0, conformity = -0.53f0, tradition = -1.81f0, benevolence = 0.22f0, universalism = 0.85f0)"
2,2,"(12, 46)",10.0,2,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.0f0, stimulation = -0.34f0, hedonism = -0.57f0, achievement = -0.95f0, power = -0.74f0, security = 1.38f0, conformity = 0.27f0, tradition = 0.45f0, benevolence = -0.13f0, universalism = 0.63f0)"
2,3,"(30, 5)",12.0,2,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.34f0, stimulation = -1.13f0, hedonism = -0.74f0, achievement = 0.5f0, power = -0.31f0, security = -0.54f0, conformity = -0.75f0, tradition = 1.34f0, benevolence = 0.78f0, universalism = 0.52f0)"
2,4,"(5, 12)",19.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[],[47],false,"(self_direction = -0.18f0, stimulation = -3.6f0, hedonism = -0.68f0, achievement = -0.25f0, power = -0.15f0, security = 0.38f0, conformity = 1.0f0, tradition = 2.32f0, benevolence = 0.2f0, universalism = 0.96f0)"
2,5,"(6, 35)",24.0,2,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
2,6,"(24, 28)",9.0,2,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.83f0, stimulation = 2.06f0, hedonism = 1.18f0, achievement = -3.3f0, power = -2.33f0, security = 0.34f0, conformity = -1.55f0, tradition = 0.68f0, benevolence = 0.8f0, universalism = 1.27f0)"
2,7,"(9, 39)",12.0,2,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
2,8,"(33, 17)",14.0,2,4,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.26f0, stimulation = -0.39f0, hedonism = 1.28f0, achievement = 1.03f0, power = -0.4f0, security = -0.09f0, conformity = -1.66f0, tradition = -0.76f0, benevolence = 0.86f0, universalism = -0.13f0)"
2,9,"(13, 19)",5.0,2,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.44f0, stimulation = -0.2f0, hedonism = 1.32f0, achievement = -0.62f0, power = -0.45f0, security = 0.45f0, conformity = -1.11f0, tradition = -1.22f0, benevolence = 1.04f0, universalism = 0.36f0)"
2,10,"(39, 45)",12.0,2,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.69f0, stimulation = -1.42f0, hedonism = 0.19f0, achievement = -0.28f0, power = 0.24f0, security = -0.1f0, conformity = -0.47f0, tradition = 0.22f0, benevolence = 1.4f0, universalism = -0.46f0)"
2,11,"(34, 3)",10.0,2,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.33f0, stimulation = 0.01f0, hedonism = 0.31f0, achievement = 0.66f0, power = 0.12f0, security = -0.36f0, conformity = -0.16f0, tradition = -1.5f0, benevolence = 0.31f0, universalism = 0.28f0)"
2,12,"(25, 9)",8.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
2,13,"(18, 29)",10.0,2,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.04f0, stimulation = -2.43f0, hedonism = -0.86f0, achievement = -0.08f0, power = -0.59f0, security = 0.5f0, conformity = 1.8f0, tradition = 0.7f0, benevolence = 1.01f0, universalism = 0.99f0)"
2,14,"(13, 39)",14.0,2,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.49f0, stimulation = 1.21f0, hedonism = 1.47f0, achievement = 1.39f0, power = -0.01f0, security = 0.36f0, conformity = -1.48f0, tradition = -0.88f0, benevolence = -1.06f0, universalism = -1.5f0)"
2,15,"(29, 19)",5.0,2,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.62f0, stimulation = -0.77f0, hedonism = 0.2f0, achievement = -0.74f0, power = 0.61f0, security = 0.76f0, conformity = 0.02f0, tradition = -0.52f0, benevolence = -0.02f0, universalism = -0.15f0)"
2,16,"(38, 38)",5.0,2,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.01f0, stimulation = -0.6f0, hedonism = -1.26f0, achievement = 1.88f0, power = -0.09f0, security = 1.21f0, conformity = 0.1f0, tradition = 0.64f0, benevolence = -0.24f0, universalism = -0.63f0)"
2,17,"(13, 43)",24.0,2,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.25f0, stimulation = -0.21f0, hedonism = -0.5f0, achievement = -0.8f0, power = -1.84f0, security = 1.81f0, conformity = -0.66f0, tradition = 0.99f0, benevolence = -0.12f0, universalism = 1.08f0)"
2,18,"(50, 21)",3.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.96f0, stimulation = -3.33f0, hedonism = -1.97f0, achievement = -0.84f0, power = -1.58f0, security = 2.98f0, conformity = 0.12f0, tradition = 0.97f0, benevolence = 0.8f0, universalism = 1.89f0)"
2,19,"(48, 27)",18.0,2,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.66f0, stimulation = -1.8f0, hedonism = 1.01f0, achievement = -0.85f0, power = -1.27f0, security = 2.0f0, conformity = -1.44f0, tradition = -0.54f0, benevolence = 1.52f0, universalism = 0.71f0)"
2,20,"(13, 9)",12.0,2,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 2.07f0, stimulation = -1.35f0, hedonism = -1.05f0, achievement = 0.33f0, power = -1.22f0, security = 0.5f0, conformity = -0.34f0, tradition = -1.64f0, benevolence = 1.52f0, universalism = 1.18f0)"
2,21,"(6, 20)",22.0,2,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.81f0, stimulation = 0.06f0, hedonism = -1.33f0, achievement = -0.05f0, power = -0.61f0, security = 0.48f0, conformity = -1.28f0, tradition = 0.19f0, benevolence = 1.48f0, universalism = 0.24f0)"
2,22,"(20, 18)",19.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.6f0, stimulation = 0.66f0, hedonism = 0.44f0, achievement = -1.18f0, power = -0.84f0, security = -0.31f0, conformity = 0.31f0, tradition = -1.06f0, benevolence = 0.36f0, universalism = 1.03f0)"
2,23,"(32, 4)",27.0,2,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
2,24,"(14, 47)",16.0,2,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.81f0, stimulation = -2.39f0, hedonism = -2.43f0, achievement = 0.78f0, power = -1.72f0, security = 2.31f0, conformity = 1.01f0, tradition = 0.96f0, benevolence = 1.12f0, universalism = 1.17f0)"
2,25,"(10, 9)",12.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.75f0, stimulation = -0.6f0, hedonism = -0.02f0, achievement = -0.77f0, power = -1.58f0, security = 0.02f0, conformity = 0.91f0, tradition = 1.6f0, benevolence = 1.09f0, universalism = 0.09f0)"
2,26,"(44, 16)",17.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.82f0, stimulation = -1.82f0, hedonism = 0.34f0, achievement = -0.41f0, power = -0.87f0, security = 1.19f0, conformity = 0.56f0, tradition = -0.58f0, benevolence = 0.98f0, universalism = 1.43f0)"
2,27,"(36, 1)",23.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.62f0, stimulation = -1.48f0, hedonism = 0.94f0, achievement = 1.5f0, power = -0.62f0, security = 0.43f0, conformity = -0.95f0, tradition = -0.24f0, benevolence = 0.45f0, universalism = -0.65f0)"
2,28,"(27, 17)",1.0,2,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.04f0, hedonism = -0.91f0, achievement = -0.72f0, power = -0.77f0, security = 3.12f0, conformity = -1.01f0, tradition = 0.07f0, benevolence = 1.48f0, universalism = 0.54f0)"
2,29,"(40, 14)",12.0,2,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
2,30,"(16, 38)",21.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.03f0, stimulation = 0.23f0, hedonism = 2.33f0, achievement = 0.87f0, power = -0.31f0, security = -1.16f0, conformity = -0.52f0, tradition = -1.39f0, benevolence = 0.3f0, universalism = -0.32f0)"
2,31,"(15, 37)",41.0,2,5,2,female,Int64[],false,0.0,Int64[],Int64[],[40],false,"(self_direction = -0.28f0, stimulation = -0.08f0, hedonism = 0.48f0, achievement = 0.13f0, power = 0.6f0, security = -0.01f0, conformity = 0.8f0, tradition = -0.07f0, benevolence = -0.14f0, universalism = -1.43f0)"
2,32,"(25, 40)",12.0,2,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -1.59f0, hedonism = -1.27f0, achievement = -0.83f0, power = 0.93f0, security = 1.28f0, conformity = 1.19f0, tradition = 1.24f0, benevolence = -0.25f0, universalism = -0.4f0)"
2,33,"(28, 2)",3.0,2,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.63f0, hedonism = -0.49f0, achievement = 0.08f0, power = 0.18f0, security = 0.78f0, conformity = 0.56f0, tradition = -0.16f0, benevolence = 0.3f0, universalism = -0.23f0)"
2,34,"(7, 33)",20.0,2,1,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 2.24f0, stimulation = -0.11f0, hedonism = -2.34f0, achievement = -0.75f0, power = -0.03f0, security = 0.52f0, conformity = -0.27f0, tradition = -1.27f0, benevolence = 1.26f0, universalism = 0.76f0)"
2,35,"(31, 50)",9.0,2,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.17f0, stimulation = -0.17f0, hedonism = 0.16f0, achievement = 1.41f0, power = 0.29f0, security = -0.83f0, conformity = -1.25f0, tradition = -1.24f0, benevolence = 0.57f0, universalism = -0.1f0)"
2,36,"(43, 42)",4.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.28f0, stimulation = 0.16f0, hedonism = 1.76f0, achievement = 0.28f0, power = -2.06f0, security = 0.2f0, conformity = -0.14f0, tradition = -0.27f0, benevolence = -0.09f0, universalism = -0.13f0)"
2,37,"(25, 8)",3.0,2,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.15f0, stimulation = 0.68f0, hedonism = -1.67f0, achievement = -0.52f0, power = -0.94f0, security = 1.04f0, conformity = -0.75f0, tradition = 1.52f0, benevolence = -0.39f0, universalism = -0.12f0)"
2,38,"(38, 15)",21.0,2,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
2,39,"(9, 24)",13.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.07f0, stimulation = -0.03f0, hedonism = 0.48f0, achievement = -0.47f0, power = -0.56f0, security = -0.82f0, conformity = 1.67f0, tradition = -0.37f0, benevolence = 0.69f0, universalism = -0.53f0)"
2,42,"(24, 12)",18.0,2,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
2,43,"(46, 8)",6.0,2,3,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.7f0, stimulation = -0.3f0, hedonism = -1.54f0, achievement = -0.34f0, power = -0.88f0, security = -0.24f0, conformity = 0.5f0, tradition = -0.28f0, benevolence = 1.22f0, universalism = 1.17f0)"
2,44,"(10, 1)",12.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.21f0, stimulation = -0.67f0, hedonism = 0.64f0, achievement = -0.57f0, power = -0.19f0, security = 0.6f0, conformity = -1.08f0, tradition = -0.17f0, benevolence = 1.06f0, universalism = 0.18f0)"
2,46,"(21, 40)",23.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.22f0, stimulation = -0.77f0, hedonism = -0.64f0, achievement = -0.22f0, power = -0.96f0, security = 0.6f0, conformity = -0.46f0, tradition = 0.99f0, benevolence = 0.93f0, universalism = 0.75f0)"
2,48,"(44, 32)",21.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.68f0, stimulation = -0.75f0, hedonism = -1.63f0, achievement = 0.7f0, power = -1.08f0, security = 0.67f0, conformity = -0.83f0, tradition = 0.21f0, benevolence = 1.99f0, universalism = 0.02f0)"
2,49,"(6, 24)",11.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.13f0, stimulation = 0.04f0, hedonism = 0.27f0, achievement = -0.29f0, power = -0.68f0, security = -0.24f0, conformity = 0.53f0, tradition = 1.49f0, benevolence = -0.04f0, universalism = -1.2f0)"
2,50,"(14, 29)",24.0,2,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.0f0, stimulation = -1.12f0, hedonism = -0.69f0, achievement = -1.18f0, power = -2.03f0, security = 1.73f0, conformity = 0.84f0, tradition = 0.97f0, benevolence = 0.7f0, universalism = -0.21f0)"
2,51,"(46, 4)",8.0,0,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = -0.19f0, stimulation = 1.08f0, hedonism = 1.61f0, achievement = -1.38f0, power = -1.19f0, security = -1.1f0, conformity = 0.75f0, tradition = 0.66f0, benevolence = -0.98f0, universalism = 0.74f0)"
3,1,"(2, 21)",3.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.03f0, stimulation = 0.78f0, hedonism = 0.71f0, achievement = -0.43f0, power = -0.03f0, security = -0.79f0, conformity = -0.53f0, tradition = -1.81f0, benevolence = 0.22f0, universalism = 0.85f0)"
3,2,"(12, 45)",12.0,3,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.0f0, stimulation = -0.34f0, hedonism = -0.57f0, achievement = -0.95f0, power = -0.74f0, security = 1.38f0, conformity = 0.27f0, tradition = 0.45f0, benevolence = -0.13f0, universalism = 0.63f0)"
3,3,"(31, 5)",11.0,3,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.34f0, stimulation = -1.13f0, hedonism = -0.74f0, achievement = 0.5f0, power = -0.31f0, security = -0.54f0, conformity = -0.75f0, tradition = 1.34f0, benevolence = 0.78f0, universalism = 0.52f0)"
3,4,"(5, 12)",17.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.18f0, stimulation = -3.6f0, hedonism = -0.68f0, achievement = -0.25f0, power = -0.15f0, security = 0.38f0, conformity = 1.0f0, tradition = 2.32f0, benevolence = 0.2f0, universalism = 0.96f0)"
3,5,"(7, 34)",25.0,3,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
3,6,"(24, 28)",8.0,3,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.83f0, stimulation = 2.06f0, hedonism = 1.18f0, achievement = -3.3f0, power = -2.33f0, security = 0.34f0, conformity = -1.55f0, tradition = 0.68f0, benevolence = 0.8f0, universalism = 1.27f0)"
