time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
94,379,400,21,50,0.3305528411240277,"Dict(:p25 => 11.21875, :p75 => 24.75, :p50 => 15.75, :p90 => 36.0, :p99 => 78.2699999999999, :p95 => 44.07500000000002)",2.9240325345251454,21.730870712401057,0.4656998491723703,2.4308814652898687,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,321,58,"Dict(""blue_proportion"" => 0.15303430079155672, ""red_proportion"" => 0.8469656992084432)","Dict(:p25 => 11.21875, :p75 => 24.75, :p50 => 15.75, :p90 => 36.0, :p99 => 78.2699999999999, :p95 => 44.07500000000002)",2.9240325345251454,21,50,"Dict{String, Real}(""red_transmission_rate"" => 0.8787878787878788, ""blue_transmission_rate"" => 0.12121212121212122, ""blue_initiated_transmissions"" => 16, ""red_initiated_transmissions"" => 116, ""total_transmissions"" => 132)"
95,391,413,22,50,0.33440226157049646,"Dict(:p25 => 11.0, :p75 => 23.75, :p50 => 16.0, :p90 => 35.25000000000003, :p99 => 78.04999999999981, :p95 => 43.000000000000114)",2.726207543354739,21.85933503836317,0.4630667137061,2.4581343406543428,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,327,64,"Dict(""blue_proportion"" => 0.1636828644501279, ""red_proportion"" => 0.8363171355498721)","Dict(:p25 => 11.0, :p75 => 23.75, :p50 => 16.0, :p90 => 35.25000000000003, :p99 => 78.04999999999981, :p95 => 43.000000000000114)",2.726207543354739,22,50,"Dict{String, Real}(""red_transmission_rate"" => 0.7950819672131147, ""blue_transmission_rate"" => 0.20491803278688525, ""blue_initiated_transmissions"" => 25, ""red_initiated_transmissions"" => 97, ""total_transmissions"" => 122)"
96,401,423,22,50,0.3382223513763254,"Dict(:p25 => 11.0, :p75 => 23.5, :p50 => 16.125, :p90 => 36.0, :p99 => 76.5, :p95 => 42.0)",2.7942506123121693,22.28927680798005,0.4567045130516738,2.37246544710235,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,336,65,"Dict(""blue_proportion"" => 0.16209476309226933, ""red_proportion"" => 0.8379052369077307)","Dict(:p25 => 11.0, :p75 => 23.5, :p50 => 16.125, :p90 => 36.0, :p99 => 76.5, :p95 => 42.0)",2.7942506123121693,22,50,"Dict{String, Real}(""red_transmission_rate"" => 0.8403361344537815, ""blue_transmission_rate"" => 0.15966386554621848, ""blue_initiated_transmissions"" => 19, ""red_initiated_transmissions"" => 100, ""total_transmissions"" => 119)"
97,406,429,22,51,0.3364530420615275,"Dict(:p25 => 11.0, :p75 => 24.0, :p50 => 16.25, :p90 => 36.0, :p99 => 76.975, :p95 => 41.78125000000005)",2.8270993251971426,22.844827586206897,0.4450681821199527,2.3320208022733184,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,344,62,"Dict(""blue_proportion"" => 0.15270935960591134, ""red_proportion"" => 0.8472906403940886)","Dict(:p25 => 11.0, :p75 => 24.0, :p50 => 16.25, :p90 => 36.0, :p99 => 76.975, :p95 => 41.78125000000005)",2.8270993251971426,22,51,"Dict{String, Real}(""red_transmission_rate"" => 0.8345864661654135, ""blue_transmission_rate"" => 0.16541353383458646, ""blue_initiated_transmissions"" => 22, ""red_initiated_transmissions"" => 111, ""total_transmissions"" => 133)"
98,411,436,24,51,0.34141914162100084,"Dict(:p25 => 11.0, :p75 => 24.65625, :p50 => 16.75, :p90 => 36.0, :p99 => 77.84999999999997, :p95 => 43.50000000000006)",2.7100932521745333,23.26277372262774,0.4358664088268158,2.2211555093633457,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,343,68,"Dict(""blue_proportion"" => 0.1654501216545012, ""red_proportion"" => 0.8345498783454988)","Dict(:p25 => 11.0, :p75 => 24.65625, :p50 => 16.75, :p90 => 36.0, :p99 => 77.84999999999997, :p95 => 43.50000000000006)",2.7100932521745333,24,51,"Dict{String, Real}(""red_transmission_rate"" => 0.8384615384615385, ""blue_transmission_rate"" => 0.16153846153846155, ""blue_initiated_transmissions"" => 21, ""red_initiated_transmissions"" => 109, ""total_transmissions"" => 130)"
99,422,447,24,51,0.3408127419305007,"Dict(:p25 => 11.0, :p75 => 24.21875, :p50 => 16.75, :p90 => 35.22500000000001, :p99 => 78.47499999999991, :p95 => 41.993750000000006)",2.6696934368905096,23.630331753554504,0.4330751697169135,2.129422259842778,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,354,68,"Dict(""blue_proportion"" => 0.16113744075829384, ""red_proportion"" => 0.8388625592417062)","Dict(:p25 => 11.0, :p75 => 24.21875, :p50 => 16.75, :p90 => 35.22500000000001, :p99 => 78.47499999999991, :p95 => 41.993750000000006)",2.6696934368905096,24,51,"Dict{String, Real}(""red_transmission_rate"" => 0.8692307692307693, ""blue_transmission_rate"" => 0.13076923076923078, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 113, ""total_transmissions"" => 130)"
100,432,458,25,51,0.3385630938387696,"Dict(:p25 => 11.0, :p75 => 24.0, :p50 => 16.59375, :p90 => 34.35000000000001, :p99 => 78.535, :p95 => 42.16875000000002)",2.76956202982178,23.921296296296298,0.43025001971198984,2.1471756611874895,"Dict{String, Real}(""unique_cultures"" => 26, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0126953125)",0.0,0.0,369,63,"Dict(""blue_proportion"" => 0.14583333333333334, ""red_proportion"" => 0.8541666666666666)","Dict(:p25 => 11.0, :p75 => 24.0, :p50 => 16.59375, :p90 => 34.35000000000001, :p99 => 78.535, :p95 => 42.16875000000002)",2.76956202982178,25,51,"Dict{String, Real}(""red_transmission_rate"" => 0.8547008547008547, ""blue_transmission_rate"" => 0.1452991452991453, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 100, ""total_transmissions"" => 117)"
101,438,466,26,52,0.3435882302383533,"Dict(:p25 => 10.875, :p75 => 24.0, :p50 => 16.8125, :p90 => 34.487500000000004, :p99 => 79.07499999999999, :p95 => 43.13125000000003)",2.6822484077994844,24.35159817351598,0.42376021789033036,2.0888311303748206,"Dict{String, Real}(""unique_cultures"" => 23, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01123046875)",0.0,0.0,369,69,"Dict(""blue_proportion"" => 0.15753424657534246, ""red_proportion"" => 0.8424657534246576)","Dict(:p25 => 10.875, :p75 => 24.0, :p50 => 16.8125, :p90 => 34.487500000000004, :p99 => 79.07499999999999, :p95 => 43.13125000000003)",2.6822484077994844,26,52,"Dict{String, Real}(""red_transmission_rate"" => 0.773109243697479, ""blue_transmission_rate"" => 0.226890756302521, ""blue_initiated_transmissions"" => 27, ""red_initiated_transmissions"" => 92, ""total_transmissions"" => 119)"
102,447,477,28,52,0.34349007378881113,"Dict(:p25 => 10.4375, :p75 => 23.375, :p50 => 16.6875, :p90 => 34.10000000000001, :p99 => 79.84999999999991, :p95 => 42.61250000000004)",2.738119433647687,24.521252796420583,0.4203089783240028,2.026273949158409,"Dict{String, Real}(""unique_cultures"" => 22, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0107421875)",0.0,0.0,373,74,"Dict(""blue_proportion"" => 0.16554809843400448, ""red_proportion"" => 0.8344519015659956)","Dict(:p25 => 10.4375, :p75 => 23.375, :p50 => 16.6875, :p90 => 34.10000000000001, :p99 => 79.84999999999991, :p95 => 42.61250000000004)",2.738119433647687,28,52,"Dict{String, Real}(""red_transmission_rate"" => 0.7909090909090909, ""blue_transmission_rate"" => 0.20909090909090908, ""blue_initiated_transmissions"" => 23, ""red_initiated_transmissions"" => 87, ""total_transmissions"" => 110)"
103,459,490,28,53,0.3460215497418866,"Dict(:p25 => 10.34375, :p75 => 23.34375, :p50 => 16.625, :p90 => 33.47500000000002, :p99 => 80.5499999999999, :p95 => 42.862500000000026)",2.6572696371589046,24.71677559912854,0.42049639404265715,1.9445245556904704,"Dict{String, Real}(""unique_cultures"" => 21, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01025390625)",0.0,0.0,395,64,"Dict(""blue_proportion"" => 0.1394335511982571, ""red_proportion"" => 0.8605664488017429)","Dict(:p25 => 10.34375, :p75 => 23.34375, :p50 => 16.625, :p90 => 33.47500000000002, :p99 => 80.5499999999999, :p95 => 42.862500000000026)",2.6572696371589046,28,53,"Dict{String, Real}(""red_transmission_rate"" => 0.8290598290598291, ""blue_transmission_rate"" => 0.17094017094017094, ""blue_initiated_transmissions"" => 20, ""red_initiated_transmissions"" => 97, ""total_transmissions"" => 117)"
104,467,499,29,53,0.3497038585990906,"Dict(:p25 => 10.0, :p75 => 23.25, :p50 => 16.25, :p90 => 33.400000000000034, :p99 => 80.34999999999994, :p95 => 43.525000000000034)",2.62486416819915,25.14775160599572,0.4155506625279335,1.890496461513426,"Dict{String, Real}(""unique_cultures"" => 22, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0107421875)",0.0,0.0,417,50,"Dict(""blue_proportion"" => 0.10706638115631692, ""red_proportion"" => 0.892933618843683)","Dict(:p25 => 10.0, :p75 => 23.25, :p50 => 16.25, :p90 => 33.400000000000034, :p99 => 80.34999999999994, :p95 => 43.525000000000034)",2.62486416819915,29,53,"Dict{String, Real}(""red_transmission_rate"" => 0.9072164948453608, ""blue_transmission_rate"" => 0.09278350515463918, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 88, ""total_transmissions"" => 97)"
105,472,505,30,53,0.3519280241910778,"Dict(:p25 => 10.0, :p75 => 23.40625, :p50 => 16.40625, :p90 => 34.0, :p99 => 81.22499999999991, :p95 => 43.200000000000045)",2.67185966025385,25.74364406779661,0.40722445247583705,1.8525454192921524,"Dict{String, Real}(""unique_cultures"" => 22, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0107421875)",0.0,0.0,428,44,"Dict(""blue_proportion"" => 0.09322033898305085, ""red_proportion"" => 0.9067796610169492)","Dict(:p25 => 10.0, :p75 => 23.40625, :p50 => 16.40625, :p90 => 34.0, :p99 => 81.22499999999991, :p95 => 43.200000000000045)",2.67185966025385,30,53,"Dict{String, Real}(""red_transmission_rate"" => 0.8875, ""blue_transmission_rate"" => 0.1125, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 71, ""total_transmissions"" => 80)"
106,477,511,31,53,0.3561226273319342,"Dict(:p25 => 9.875, :p75 => 24.0, :p50 => 16.4375, :p90 => 34.925000000000004, :p99 => 81.28000000000003, :p95 => 43.25000000000003)",2.627871724345162,26.337526205450732,0.3995880886120118,1.8072082338403301,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,436,41,"Dict(""blue_proportion"" => 0.0859538784067086, ""red_proportion"" => 0.9140461215932913)","Dict(:p25 => 9.875, :p75 => 24.0, :p50 => 16.4375, :p90 => 34.925000000000004, :p99 => 81.28000000000003, :p95 => 43.25000000000003)",2.627871724345162,31,53,"Dict{String, Real}(""red_transmission_rate"" => 0.8902439024390244, ""blue_transmission_rate"" => 0.10975609756097561, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 73, ""total_transmissions"" => 82)"
107,484,521,33,54,0.35771105004751935,"Dict(:p25 => 10.0, :p75 => 23.859375, :p50 => 16.65625, :p90 => 33.85000000000002, :p99 => 81.88249999999991, :p95 => 43.115625)",2.7580327197871513,26.5599173553719,0.3973212018348329,1.8082478571563594,"Dict{String, Real}(""unique_cultures"" => 26, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0126953125)",0.0,0.0,439,45,"Dict(""blue_proportion"" => 0.09297520661157024, ""red_proportion"" => 0.9070247933884298)","Dict(:p25 => 10.0, :p75 => 23.859375, :p50 => 16.65625, :p90 => 33.85000000000002, :p99 => 81.88249999999991, :p95 => 43.115625)",2.7580327197871513,33,54,"Dict{String, Real}(""red_transmission_rate"" => 0.8191489361702128, ""blue_transmission_rate"" => 0.18085106382978725, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 77, ""total_transmissions"" => 94)"
