time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_spread_culture,traits
1,41,"(2, 18)",3.0,1,1,3,female,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.39, conscientiousness = 2.37, extraversion = 2.82, agreeableness = 3.61, neuroticism = 2.69)"
1,42,"(24, 13)",17.0,1,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.23, conscientiousness = 2.73, extraversion = 3.18, agreeableness = 4.76, neuroticism = 3.42)"
1,43,"(46, 9)",8.0,1,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.69, conscientiousness = 2.86, extraversion = 3.34, agreeableness = 3.64, neuroticism = 3.23)"
1,44,"(10, 1)",15.0,1,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.02, conscientiousness = 3.32, extraversion = 3.26, agreeableness = 4.6, neuroticism = 4.12)"
1,45,"(44, 32)",11.0,1,6,3,male,"Bool[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.44, conscientiousness = 2.94, extraversion = 3.87, agreeableness = 3.2, neuroticism = 3.92)"
1,46,"(22, 40)",22.0,1,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.08, extraversion = 1.26, agreeableness = 3.8, neuroticism = 3.37)"
1,47,"(5, 12)",7.0,1,2,4,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.68, conscientiousness = 3.4, extraversion = 1.6, agreeableness = 2.45, neuroticism = 2.11)"
1,48,"(44, 33)",14.0,1,5,4,female,"Bool[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.56, extraversion = 2.57, agreeableness = 4.54, neuroticism = 3.25)"
1,49,"(6, 24)",12.0,1,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.53, conscientiousness = 3.18, extraversion = 3.32, agreeableness = 3.31, neuroticism = 1.81)"
1,50,"(14, 21)",23.0,1,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.55, conscientiousness = 3.21, extraversion = 2.86, agreeableness = 3.56, neuroticism = 2.71)"
2,1,"(2, 21)",5.0,2,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.88, conscientiousness = 3.36, extraversion = 3.74, agreeableness = 3.6, neuroticism = 3.74)"
2,2,"(13, 42)",11.0,2,6,1,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.48, conscientiousness = 2.59, extraversion = 1.05, agreeableness = 3.44, neuroticism = 3.72)"
2,3,"(31, 5)",12.0,2,1,4,female,"Bool[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 2.86, extraversion = 5.0, agreeableness = 4.49, neuroticism = 3.08)"
2,4,"(9, 13)",12.0,2,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.32, conscientiousness = 2.13, extraversion = 2.55, agreeableness = 4.25, neuroticism = 3.51)"
2,5,"(6, 35)",24.0,2,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.47, conscientiousness = 1.21, extraversion = 1.76, agreeableness = 4.67, neuroticism = 3.66)"
2,6,"(24, 28)",9.0,2,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.71, conscientiousness = 2.55, extraversion = 3.25, agreeableness = 4.29, neuroticism = 5.0)"
2,7,"(9, 39)",12.0,2,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.81, conscientiousness = 4.41, extraversion = 2.98, agreeableness = 3.68, neuroticism = 3.61)"
2,8,"(33, 17)",14.0,2,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.01, conscientiousness = 3.51, extraversion = 2.75, agreeableness = 3.84, neuroticism = 3.87)"
2,9,"(13, 19)",5.0,2,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.12, conscientiousness = 4.55, extraversion = 3.19, agreeableness = 3.85, neuroticism = 2.82)"
2,10,"(39, 45)",12.0,2,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.8, conscientiousness = 3.33, extraversion = 2.98, agreeableness = 3.18, neuroticism = 3.19)"
2,11,"(36, 3)",9.0,2,2,2,male,"Bool[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.73, conscientiousness = 3.65, extraversion = 3.9, agreeableness = 4.2, neuroticism = 3.43)"
2,12,"(21, 9)",6.0,2,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 2.77, extraversion = 1.18, agreeableness = 4.0, neuroticism = 5.0)"
2,13,"(17, 33)",11.0,2,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.22, conscientiousness = 1.31, extraversion = 1.67, agreeableness = 2.05, neuroticism = 4.44)"
2,14,"(14, 39)",14.0,2,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.46, extraversion = 3.32, agreeableness = 3.16, neuroticism = 1.55)"
2,15,"(28, 18)",5.0,2,4,2,female,"Bool[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.36, conscientiousness = 3.71, extraversion = 3.67, agreeableness = 4.28, neuroticism = 2.97)"
2,16,"(38, 38)",5.0,2,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.44, extraversion = 3.78, agreeableness = 4.65, neuroticism = 3.49)"
2,17,"(14, 43)",25.0,2,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.02, conscientiousness = 3.94, extraversion = 4.61, agreeableness = 4.18, neuroticism = 2.05)"
2,18,"(43, 18)",6.0,2,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 3.71, extraversion = 4.25, agreeableness = 3.67, neuroticism = 2.56)"
2,19,"(48, 27)",18.0,2,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.94, conscientiousness = 3.22, extraversion = 2.93, agreeableness = 3.47, neuroticism = 2.89)"
2,20,"(13, 9)",12.0,2,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.41, conscientiousness = 3.34, extraversion = 2.27, agreeableness = 4.1, neuroticism = 5.0)"
2,21,"(6, 20)",22.0,2,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.22, conscientiousness = 2.87, extraversion = 2.11, agreeableness = 3.12, neuroticism = 3.81)"
2,22,"(20, 18)",19.0,2,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.33, conscientiousness = 3.34, extraversion = 1.0, agreeableness = 3.19, neuroticism = 3.19)"
2,23,"(32, 5)",27.0,2,2,1,male,"Bool[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.79, conscientiousness = 2.49, extraversion = 4.22, agreeableness = 3.5, neuroticism = 2.35)"
2,24,"(13, 46)",16.0,2,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.06, extraversion = 1.98, agreeableness = 3.15, neuroticism = 2.95)"
2,25,"(10, 9)",12.0,2,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.0, conscientiousness = 4.6, extraversion = 4.08, agreeableness = 4.89, neuroticism = 2.22)"
2,26,"(43, 16)",17.0,2,2,3,female,"Bool[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.5, conscientiousness = 3.27, extraversion = 3.71, agreeableness = 3.03, neuroticism = 1.96)"
2,27,"(35, 1)",23.0,2,1,3,male,"Bool[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.49, conscientiousness = 3.18, extraversion = 2.37, agreeableness = 4.72, neuroticism = 2.71)"
2,28,"(28, 17)",1.0,2,2,4,male,"Bool[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.44, conscientiousness = 3.62, extraversion = 4.42, agreeableness = 3.56, neuroticism = 3.93)"
2,29,"(43, 17)",10.0,2,5,4,male,"Bool[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 2.8, extraversion = 4.76, agreeableness = 5.0, neuroticism = 2.51)"
2,30,"(15, 37)",21.0,2,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.87, conscientiousness = 2.84, extraversion = 3.61, agreeableness = 4.5, neuroticism = 2.78)"
2,31,"(17, 39)",24.0,2,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.98, conscientiousness = 4.29, extraversion = 3.47, agreeableness = 5.0, neuroticism = 2.79)"
2,32,"(25, 40)",12.0,2,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.64, extraversion = 2.32, agreeableness = 3.96, neuroticism = 2.41)"
2,33,"(28, 2)",3.0,2,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.43, conscientiousness = 3.69, extraversion = 2.13, agreeableness = 3.37, neuroticism = 1.1)"
2,34,"(7, 33)",20.0,2,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.7, conscientiousness = 3.02, extraversion = 1.52, agreeableness = 3.3, neuroticism = 4.74)"
2,35,"(31, 50)",9.0,2,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.78, conscientiousness = 4.86, extraversion = 3.44, agreeableness = 4.24, neuroticism = 3.11)"
2,36,"(43, 42)",4.0,2,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.65, conscientiousness = 2.44, extraversion = 2.94, agreeableness = 3.0, neuroticism = 3.0)"
2,37,"(29, 7)",5.0,2,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.26, extraversion = 1.07, agreeableness = 2.3, neuroticism = 3.49)"
2,38,"(38, 15)",21.0,2,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 1.97, extraversion = 3.14, agreeableness = 2.99, neuroticism = 3.57)"
2,39,"(9, 24)",13.0,2,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.35, conscientiousness = 3.8, extraversion = 3.73, agreeableness = 4.72, neuroticism = 3.23)"
2,40,"(19, 35)",19.0,2,5,4,female,"Bool[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.82, conscientiousness = 3.33, extraversion = 2.55, agreeableness = 3.38, neuroticism = 5.0)"
2,42,"(24, 12)",18.0,2,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.23, conscientiousness = 2.73, extraversion = 3.18, agreeableness = 4.76, neuroticism = 3.42)"
2,43,"(46, 8)",6.0,2,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.69, conscientiousness = 2.86, extraversion = 3.34, agreeableness = 3.64, neuroticism = 3.23)"
2,44,"(10, 1)",12.0,2,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.02, conscientiousness = 3.32, extraversion = 3.26, agreeableness = 4.6, neuroticism = 4.12)"
2,45,"(44, 32)",8.0,2,6,3,male,"Bool[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.44, conscientiousness = 2.94, extraversion = 3.87, agreeableness = 3.2, neuroticism = 3.92)"
2,46,"(22, 39)",23.0,2,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.08, extraversion = 1.26, agreeableness = 3.8, neuroticism = 3.37)"
2,47,"(5, 12)",3.0,2,2,4,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.68, conscientiousness = 3.4, extraversion = 1.6, agreeableness = 2.45, neuroticism = 2.11)"
2,48,"(44, 33)",10.0,2,5,4,female,"Bool[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.56, extraversion = 2.57, agreeableness = 4.54, neuroticism = 3.25)"
2,49,"(6, 24)",11.0,2,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.53, conscientiousness = 3.18, extraversion = 3.32, agreeableness = 3.31, neuroticism = 1.81)"
2,50,"(14, 21)",21.0,2,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.55, conscientiousness = 3.21, extraversion = 2.86, agreeableness = 3.56, neuroticism = 2.71)"
2,51,"(46, 4)",8.0,0,6,4,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.5, conscientiousness = 3.36, extraversion = 3.08, agreeableness = 4.29, neuroticism = 2.24)"
3,1,"(2, 21)",3.0,3,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.88, conscientiousness = 3.36, extraversion = 3.74, agreeableness = 3.6, neuroticism = 3.74)"
3,2,"(15, 42)",14.0,3,6,1,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.48, conscientiousness = 2.59, extraversion = 1.05, agreeableness = 3.44, neuroticism = 3.72)"
3,3,"(31, 4)",10.0,3,1,4,female,"Bool[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 2.86, extraversion = 5.0, agreeableness = 4.49, neuroticism = 3.08)"
3,4,"(9, 13)",10.0,3,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.32, conscientiousness = 2.13, extraversion = 2.55, agreeableness = 4.25, neuroticism = 3.51)"
3,5,"(6, 34)",25.0,3,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.47, conscientiousness = 1.21, extraversion = 1.76, agreeableness = 4.67, neuroticism = 3.66)"
3,6,"(24, 28)",8.0,3,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.71, conscientiousness = 2.55, extraversion = 3.25, agreeableness = 4.29, neuroticism = 5.0)"
3,7,"(9, 38)",14.0,3,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.81, conscientiousness = 4.41, extraversion = 2.98, agreeableness = 3.68, neuroticism = 3.61)"
3,8,"(33, 16)",14.0,3,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.01, conscientiousness = 3.51, extraversion = 2.75, agreeableness = 3.84, neuroticism = 3.87)"
3,9,"(13, 19)",1.0,3,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.12, conscientiousness = 4.55, extraversion = 3.19, agreeableness = 3.85, neuroticism = 2.82)"
3,10,"(39, 45)",11.0,3,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.8, conscientiousness = 3.33, extraversion = 2.98, agreeableness = 3.18, neuroticism = 3.19)"
3,11,"(36, 4)",10.0,3,2,2,male,"Bool[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.73, conscientiousness = 3.65, extraversion = 3.9, agreeableness = 4.2, neuroticism = 3.43)"
3,12,"(24, 9)",6.0,3,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 2.77, extraversion = 1.18, agreeableness = 4.0, neuroticism = 5.0)"
3,13,"(16, 33)",10.0,3,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.22, conscientiousness = 1.31, extraversion = 1.67, agreeableness = 2.05, neuroticism = 4.44)"
3,14,"(14, 38)",16.0,3,2,2,male,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.46, extraversion = 3.32, agreeableness = 3.16, neuroticism = 1.55)"
3,15,"(27, 18)",5.0,3,4,2,female,"Bool[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.36, conscientiousness = 3.71, extraversion = 3.67, agreeableness = 4.28, neuroticism = 2.97)"
3,16,"(38, 38)",2.0,3,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.44, extraversion = 3.78, agreeableness = 4.65, neuroticism = 3.49)"
3,17,"(14, 42)",27.0,3,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.02, conscientiousness = 3.94, extraversion = 4.61, agreeableness = 4.18, neuroticism = 2.05)"
3,18,"(42, 17)",4.0,3,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 3.71, extraversion = 4.25, agreeableness = 3.67, neuroticism = 2.56)"
3,19,"(48, 27)",16.0,3,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.94, conscientiousness = 3.22, extraversion = 2.93, agreeableness = 3.47, neuroticism = 2.89)"
3,20,"(13, 9)",11.0,3,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.41, conscientiousness = 3.34, extraversion = 2.27, agreeableness = 4.1, neuroticism = 5.0)"
3,21,"(6, 20)",21.0,3,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.22, conscientiousness = 2.87, extraversion = 2.11, agreeableness = 3.12, neuroticism = 3.81)"
3,22,"(20, 18)",16.0,3,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.33, conscientiousness = 3.34, extraversion = 1.0, agreeableness = 3.19, neuroticism = 3.19)"
3,23,"(31, 6)",29.0,3,2,1,male,"Bool[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.79, conscientiousness = 2.49, extraversion = 4.22, agreeableness = 3.5, neuroticism = 2.35)"
3,24,"(14, 45)",17.0,3,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.06, extraversion = 1.98, agreeableness = 3.15, neuroticism = 2.95)"
3,25,"(10, 9)",9.0,3,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.0, conscientiousness = 4.6, extraversion = 4.08, agreeableness = 4.89, neuroticism = 2.22)"
3,26,"(43, 16)",15.0,3,2,3,female,"Bool[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.5, conscientiousness = 3.27, extraversion = 3.71, agreeableness = 3.03, neuroticism = 1.96)"
3,27,"(34, 1)",22.0,3,1,3,male,"Bool[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.49, conscientiousness = 3.18, extraversion = 2.37, agreeableness = 4.72, neuroticism = 2.71)"
3,29,"(42, 16)",8.0,3,5,4,male,"Bool[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 2.8, extraversion = 4.76, agreeableness = 5.0, neuroticism = 2.51)"
3,30,"(14, 37)",22.0,3,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.87, conscientiousness = 2.84, extraversion = 3.61, agreeableness = 4.5, neuroticism = 2.78)"
3,31,"(17, 40)",26.0,3,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.98, conscientiousness = 4.29, extraversion = 3.47, agreeableness = 5.0, neuroticism = 2.79)"
3,32,"(25, 39)",10.0,3,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.64, extraversion = 2.32, agreeableness = 3.96, neuroticism = 2.41)"
3,33,"(28, 1)",1.0,3,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.43, conscientiousness = 3.69, extraversion = 2.13, agreeableness = 3.37, neuroticism = 1.1)"
3,34,"(7, 32)",18.0,3,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.7, conscientiousness = 3.02, extraversion = 1.52, agreeableness = 3.3, neuroticism = 4.74)"
