time,nagents,#215,#216,#217,#218,#219,#220,#221,#222,#223,#224,#225,#226,#227
75,50,3.5861083202311876,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,"Dict(:p25 => 13.0, :p75 => 97.75, :p50 => 42.0, :p90 => 140.70000000000002, :p99 => 186.52892999999997, :p95 => 172.08249999999998)",4.003528530606976,14,72,"Dict{String, Real}(""red_transmission_rate"" => 0.65, ""blue_transmission_rate"" => 0.35, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 20)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.48755383106571193
76,50,3.5847238908503485,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 14.25, :p75 => 94.25, :p50 => 40.5, :p90 => 143.70000000000002, :p99 => 187.99892999999997, :p95 => 174.08249999999998)",3.938540466084779,15,74,"Dict{String, Real}(""red_transmission_rate"" => 0.7692307692307693, ""blue_transmission_rate"" => 0.23076923076923078, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 13)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4843652997081196
77,50,3.7179417948713596,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 15.924999999999999, :p75 => 94.0, :p50 => 42.0, :p90 => 145.8, :p99 => 189.48807, :p95 => 176.08249999999998)",3.6597470126814176,15,75,"Dict{String, Real}(""red_transmission_rate"" => 0.7692307692307693, ""blue_transmission_rate"" => 0.23076923076923078, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 13)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4792821026079299
78,50,3.7179417948713605,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 16.674999999999997, :p75 => 95.75, :p50 => 44.5, :p90 => 148.8, :p99 => 191.50806999999998, :p95 => 178.08249999999998)",3.6839235555910683,16,75,"Dict{String, Real}(""red_transmission_rate"" => 0.6875, ""blue_transmission_rate"" => 0.3125, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 16)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.47974839361617794
79,50,3.7456676820937584,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 16.5, :p75 => 94.75, :p50 => 41.5, :p90 => 150.90000000000003, :p99 => 192.97893, :p95 => 180.08249999999998)",2.7742378286736793,17,76,"Dict{String, Real}(""red_transmission_rate"" => 0.6, ""blue_transmission_rate"" => 0.4, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 20)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.48232052179100804
80,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 17.0, :p75 => 96.75, :p50 => 43.0, :p90 => 153.8, :p99 => 194.97893, :p95 => 182.08249999999998)",2.701846008012411,17,76,"Dict{String, Real}(""red_transmission_rate"" => 0.7222222222222222, ""blue_transmission_rate"" => 0.2777777777777778, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 18)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4828331329883824
81,50,3.7733935693161564,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 17.25, :p75 => 94.75, :p50 => 41.5, :p90 => 155.90000000000003, :p99 => 194.97893, :p95 => 184.6325)",2.411138184944331,18,76,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 21)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.48960310533291107
82,50,3.7906544936632627,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 18.0, :p75 => 96.75, :p50 => 43.0, :p90 => 158.80000000000004, :p99 => 196.97893, :p95 => 187.18249999999998)",2.411935716588542,18,76,"Dict{String, Real}(""red_transmission_rate"" => 0.631578947368421, ""blue_transmission_rate"" => 0.3684210526315789, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 19)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.49003009526676466
83,50,3.762928606440865,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 17.25, :p75 => 94.75, :p50 => 35.0, :p90 => 159.00000000000003, :p99 => 199.97893, :p95 => 189.73249999999996)",2.616955533715001,19,77,"Dict{String, Real}(""red_transmission_rate"" => 0.7619047619047619, ""blue_transmission_rate"" => 0.23809523809523808, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 21)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.49176020442567925
84,50,3.735202719218467,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 18.0, :p75 => 95.75, :p50 => 35.5, :p90 => 161.10000000000002, :p99 => 199.97893, :p95 => 191.73249999999996)",2.6501814951107665,19,77,"Dict{String, Real}(""red_transmission_rate"" => 0.76, ""blue_transmission_rate"" => 0.24, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 19, ""total_transmissions"" => 25)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4845492102561204
85,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 18.75, :p75 => 97.5, :p50 => 37.5, :p90 => 163.20000000000005, :p99 => 199.97893, :p95 => 194.28249999999997)",2.653916429530286,19,78,"Dict{String, Real}(""red_transmission_rate"" => 0.6153846153846154, ""blue_transmission_rate"" => 0.38461538461538464, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 13)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.48069201634290115
86,50,3.652025057551274,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 18.5, :p75 => 98.5, :p50 => 39.0, :p90 => 165.3, :p99 => 202.48807, :p95 => 196.83249999999998)",2.681486472132654,19,78,"Dict{String, Real}(""red_transmission_rate"" => 0.7857142857142857, ""blue_transmission_rate"" => 0.21428571428571427, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 14)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4822605860862168
87,50,3.7179417948713596,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 19.0, :p75 => 98.75, :p50 => 40.5, :p90 => 168.3, :p99 => 204.09157, :p95 => 199.29999999999998)",2.6653022504397756,19,78,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.48430895954126285
88,50,3.6415600946759827,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 15.174999999999999, :p75 => 98.56975, :p50 => 41.0, :p90 => 170.40000000000003, :p99 => 207.09157, :p95 => 201.84999999999997)",2.642865023866107,21,79,"Dict{String, Real}(""red_transmission_rate"" => 0.8888888888888888, ""blue_transmission_rate"" => 0.1111111111111111, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 18)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.49956875087435515
89,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 12.725, :p75 => 97.73675, :p50 => 36.5, :p90 => 136.70000000000005, :p99 => 208.07649999999998, :p95 => 197.75)",2.7181981335423075,22,79,"Dict{String, Real}(""red_transmission_rate"" => 0.875, ""blue_transmission_rate"" => 0.125, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 16)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5066146510466356
90,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 14.225, :p75 => 97.48675, :p50 => 37.5, :p90 => 138.80000000000004, :p99 => 210.58350000000002, :p95 => 199.1)",2.7596900766946706,22,80,"Dict{String, Real}(""red_transmission_rate"" => 0.8181818181818182, ""blue_transmission_rate"" => 0.18181818181818182, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 22)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5009025291699947
91,50,3.601984815197455,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 12.25, :p75 => 99.48675, :p50 => 39.0, :p90 => 140.90000000000006, :p99 => 213.5835, :p95 => 201.1)",2.6112200067500466,24,81,"Dict{String, Real}(""red_transmission_rate"" => 0.8888888888888888, ""blue_transmission_rate"" => 0.1111111111111111, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 18)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5003824512606894
92,50,3.724737756343176,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 11.5, :p75 => 98.5825, :p50 => 31.0, :p90 => 133.97000000000003, :p99 => 216.07649999999998, :p95 => 192.19999999999993)",2.9503236870863185,27,81,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)",14.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5271984643555114
93,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 12.25, :p75 => 93.5, :p50 => 23.0, :p90 => 121.53000000000003, :p99 => 211.70649999999995, :p95 => 164.44999999999987)",3.4473001633349667,29,81,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)",15.0,0.5,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 2)",0.5357079186435494
94,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 10.25, :p75 => 92.75, :p50 => 22.0, :p90 => 124.23000000000002, :p99 => 213.70649999999995, :p95 => 174.37999999999994)",3.2987049343079216,30,82,"Dict{String, Real}(""red_transmission_rate"" => 0.7272727272727273, ""blue_transmission_rate"" => 0.2727272727272727, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 11)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5576941237476558
95,50,3.6588210190230894,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 10.25, :p75 => 95.75, :p50 => 22.0, :p90 => 127.03000000000002, :p99 => 215.70649999999995, :p95 => 177.37999999999994)",3.2613575802516572,30,83,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5603875341668569
96,50,3.553329002224476,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 10.0, :p75 => 98.5, :p50 => 23.0, :p90 => 127.23000000000002, :p99 => 218.70649999999995, :p95 => 179.82999999999993)",3.4096328418473263,30,83,"Dict{String, Real}(""red_transmission_rate"" => 0.6363636363636364, ""blue_transmission_rate"" => 0.36363636363636365, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 11)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5651203323463012
97,50,3.624299170328876,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 10.25, :p75 => 100.5825, :p50 => 25.5, :p90 => 129.23000000000002, :p99 => 220.70649999999995, :p95 => 182.82999999999993)",3.3600717563032347,30,85,"Dict{String, Real}(""red_transmission_rate"" => 0.5454545454545454, ""blue_transmission_rate"" => 0.45454545454545453, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 11)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5556221277579836
98,50,3.7247377563431767,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 11.25, :p75 => 102.0825, :p50 => 25.5, :p90 => 131.23000000000002, :p99 => 223.19649999999996, :p95 => 185.82999999999993)",3.317428561363386,31,86,"Dict{String, Real}(""red_transmission_rate"" => 0.7894736842105263, ""blue_transmission_rate"" => 0.21052631578947367, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 19)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5520095778765834
99,50,3.6970118691207787,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 12.25, :p75 => 92.75, :p50 => 25.0, :p90 => 134.13000000000002, :p99 => 225.19649999999996, :p95 => 188.37999999999994)",3.125638126331103,32,86,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 15)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5610393092440831
100,50,3.6970118691207787,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 13.5, :p75 => 95.0, :p50 => 26.5, :p90 => 136.13, :p99 => 228.19649999999996, :p95 => 190.82999999999993)",3.182186442881397,32,89,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 16)",1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5439918624831719
101,50,3.762928606440865,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 15.5, :p75 => 98.0, :p50 => 28.0, :p90 => 138.03000000000003, :p99 => 230.70649999999995, :p95 => 192.17999999999995)",3.2104634809283255,32,91,"Dict{String, Real}(""red_transmission_rate"" => 0.85, ""blue_transmission_rate"" => 0.15, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 20)",1.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5357642214693537
102,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 13.5, :p75 => 83.75, :p50 => 25.0, :p90 => 123.80000000000003, :p99 => 214.72999999999996, :p95 => 168.0549999999999)",3.941913107605238,34,92,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 16)",1.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.539435077012385
103,50,3.7733935693161555,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 13.5, :p75 => 86.0, :p50 => 26.0, :p90 => 125.90000000000003, :p99 => 216.72999999999996, :p95 => 169.6049999999999)",3.886813139648586,34,93,"Dict{String, Real}(""red_transmission_rate"" => 0.5263157894736842, ""blue_transmission_rate"" => 0.47368421052631576, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 19)",1.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5346613042486947
104,50,3.8288453437609515,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 14.0, :p75 => 66.75, :p50 => 25.0, :p90 => 120.1, :p99 => 219.23999999999995, :p95 => 169.31999999999988)",2.52463371691309,36,94,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 14)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5343995741973178
105,50,3.790654493663263,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 14.5, :p75 => 68.5, :p50 => 26.0, :p90 => 123.1, :p99 => 221.23999999999995, :p95 => 170.96999999999986)",2.5719035692366923,36,94,"Dict{String, Real}(""red_transmission_rate"" => 0.7272727272727273, ""blue_transmission_rate"" => 0.2727272727272727, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 22)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5353236473221834
106,50,3.8565712309833495,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,"Dict(:p25 => 16.325, :p75 => 70.5, :p50 => 27.5, :p90 => 125.10000000000001, :p99 => 223.72999999999996, :p95 => 173.96999999999986)",2.6015401237699987,36,96,"Dict{String, Real}(""red_transmission_rate"" => 0.631578947368421, ""blue_transmission_rate"" => 0.3684210526315789, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 19)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5212974595331465
107,50,3.8288453437609515,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 16.5, :p75 => 72.25, :p50 => 28.5, :p90 => 127.1, :p99 => 224.74999999999994, :p95 => 176.51999999999987)",2.6634490602237886,36,96,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 15)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5213422662525677
108,50,3.8565712309833495,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,"Dict(:p25 => 17.0, :p75 => 74.25, :p50 => 29.5, :p90 => 130.0, :p99 => 227.25999999999993, :p95 => 179.06999999999988)",2.717054968622954,36,97,"Dict{String, Real}(""red_transmission_rate"" => 0.64, ""blue_transmission_rate"" => 0.36, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 25)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5138626497814867
109,50,3.8183803808856607,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 19.0, :p75 => 74.5, :p50 => 31.0, :p90 => 132.1, :p99 => 228.78999999999996, :p95 => 181.06999999999988)",2.762520205068105,36,97,"Dict{String, Real}(""red_transmission_rate"" => 0.6956521739130435, ""blue_transmission_rate"" => 0.30434782608695654, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 23)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5148236285521874
110,50,3.7179417948713596,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 20.0, :p75 => 76.5, :p50 => 32.5, :p90 => 134.1, :p99 => 231.29999999999995, :p95 => 181.96999999999986)",2.8908034303742456,36,98,"Dict{String, Real}(""red_transmission_rate"" => 0.6111111111111112, ""blue_transmission_rate"" => 0.3888888888888889, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 18)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.5088561645526322
111,50,3.762928606440865,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 20.0, :p75 => 60.75, :p50 => 30.0, :p90 => 123.40000000000002, :p99 => 211.33599999999996, :p95 => 149.54999999999995)",3.3202005474625236,38,98,"Dict{String, Real}(""red_transmission_rate"" => 0.6470588235294118, ""blue_transmission_rate"" => 0.35294117647058826, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 17)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4982985062923906
