time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
10,20,0,0,9,21,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 20, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.5390432098765432,"Dict(:p25 => 8.0, :p75 => 40.25, :p50 => 22.0, :p90 => 77.60000000000005, :p99 => 120.53000000000003, :p95 => 110.65)",1.6018840047854852,10.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.995732273553991,"Dict{String, Real}(""unique_cultures"" => 20, ""max_possible"" => 2048, ""diversity_ratio"" => 0.009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",9,11,"Dict(""blue_proportion"" => 0.55, ""red_proportion"" => 0.45)"
11,18,0,0,11,21,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 18, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.505403579871665,"Dict(:p25 => 9.75, :p75 => 42.75, :p50 => 29.5, :p90 => 85.70000000000002, :p99 => 123.79000000000003, :p95 => 114.95000000000002)",1.6597019497680474,11.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.890371757896165,"Dict{String, Real}(""unique_cultures"" => 18, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0087890625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",8,10,"Dict(""blue_proportion"" => 0.5555555555555556, ""red_proportion"" => 0.4444444444444444)"
12,17,0,0,11,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 17, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.5077492074674181,"Dict(:p25 => 12.0, :p75 => 45.0, :p50 => 34.0, :p90 => 90.80000000000001, :p99 => 131.95999999999998, :p95 => 119.80000000000005)",1.6915963943825312,12.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.833213344056216,"Dict{String, Real}(""unique_cultures"" => 17, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00830078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",7,10,"Dict(""blue_proportion"" => 0.5882352941176471, ""red_proportion"" => 0.4117647058823529)"
13,16,0,0,12,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 16, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4868759177679882,"Dict(:p25 => 11.75, :p75 => 52.75, :p50 => 37.0, :p90 => 96.5, :p99 => 135.15, :p95 => 123.75000000000003)",1.7492627079165355,13.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.772588722239781,"Dict{String, Real}(""unique_cultures"" => 16, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",6,10,"Dict(""blue_proportion"" => 0.625, ""red_proportion"" => 0.375)"
14,15,0,0,13,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 15, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.46081534772182264,"Dict(:p25 => 11.0, :p75 => 60.5, :p50 => 40.0, :p90 => 102.79999999999998, :p99 => 138.33999999999997, :p95 => 127.70000000000005)",1.80751357407913,14.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.70805020110221,"Dict{String, Real}(""unique_cultures"" => 15, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00732421875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",5,10,"Dict(""blue_proportion"" => 0.6666666666666666, ""red_proportion"" => 0.3333333333333333)"
15,14,0,0,14,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4273675762439808,"Dict(:p25 => 17.0, :p75 => 68.5, :p50 => 44.0, :p90 => 109.69999999999996, :p99 => 141.52999999999997, :p95 => 131.65000000000003)",1.922128907689403,15.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.6390573296152584,"Dict{String, Real}(""unique_cultures"" => 14, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0068359375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",4,10,"Dict(""blue_proportion"" => 0.7142857142857143, ""red_proportion"" => 0.2857142857142857)"
16,13,0,0,14,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.4420428056791694,"Dict(:p25 => 12.0, :p75 => 74.0, :p50 => 49.0, :p90 => 123.60000000000002, :p99 => 144.71999999999997, :p95 => 135.60000000000002)",1.7981508770290784,16.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,10,"Dict(""blue_proportion"" => 0.7692307692307693, ""red_proportion"" => 0.23076923076923078)"
17,13,0,0,14,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4455732946298985,"Dict(:p25 => 12.0, :p75 => 74.0, :p50 => 52.0, :p90 => 126.40000000000002, :p99 => 147.72, :p95 => 138.60000000000005)",1.9009550012655139,17.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,10,"Dict(""blue_proportion"" => 0.7692307692307693, ""red_proportion"" => 0.23076923076923078)"
18,15,2,0,14,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 15, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5046991655687307,"Dict(:p25 => 12.0, :p75 => 67.5, :p50 => 36.0, :p90 => 124.39999999999999, :p99 => 150.34, :p95 => 139.70000000000005)",2.0085744245339288,15.6,0.1333333333333333,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.70805020110221,"Dict{String, Real}(""unique_cultures"" => 15, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00732421875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",5,10,"Dict(""blue_proportion"" => 0.6666666666666666, ""red_proportion"" => 0.3333333333333333)"
19,15,5,0,15,25,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.009523809523809525, ""avg_degree"" => 0.06666666666666667, ""n_nodes"" => 15, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)",0.0,0.5055267702936097,"Dict(:p25 => 11.0, :p75 => 74.5, :p50 => 37.0, :p90 => 125.8, :p99 => 153.06, :p95 => 141.30000000000004)",2.015520653822195,15.2,0.19999999999999996,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.70805020110221,"Dict{String, Real}(""unique_cultures"" => 15, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00732421875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,13,"Dict(""blue_proportion"" => 0.8666666666666667, ""red_proportion"" => 0.13333333333333333)"
20,15,5,0,15,25,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.009523809523809525, ""avg_degree"" => 0.06666666666666667, ""n_nodes"" => 15, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4969849246231155,"Dict(:p25 => 13.5, :p75 => 76.0, :p50 => 39.0, :p90 => 128.39999999999998, :p99 => 156.05999999999997, :p95 => 144.30000000000004)",2.122027519560584,16.2,0.18765432098765444,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.70805020110221,"Dict{String, Real}(""unique_cultures"" => 15, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00732421875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,13,"Dict(""blue_proportion"" => 0.8666666666666667, ""red_proportion"" => 0.13333333333333333)"
21,13,5,0,15,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.01282051282051282, ""avg_degree"" => 0.07692307692307693, ""n_nodes"" => 13, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)",0.0,0.4236263736263737,"Dict(:p25 => 24.0, :p75 => 109.0, :p50 => 50.0, :p90 => 135.60000000000002, :p99 => 159.47999999999996, :p95 => 149.40000000000003)",2.024355762635487,16.615384615384617,0.20299145299145294,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 4)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
22,13,5,0,15,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.01282051282051282, ""avg_degree"" => 0.07692307692307693, ""n_nodes"" => 13, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4177350427350428,"Dict(:p25 => 26.0, :p75 => 109.0, :p50 => 53.0, :p90 => 138.40000000000003, :p99 => 162.48, :p95 => 152.40000000000003)",2.1196687999257087,17.615384615384617,0.19146792072556273,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
23,13,5,0,15,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.01282051282051282, ""avg_degree"" => 0.07692307692307693, ""n_nodes"" => 13, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4121621621621623,"Dict(:p25 => 28.0, :p75 => 109.0, :p50 => 56.0, :p90 => 141.20000000000002, :p99 => 165.48, :p95 => 155.40000000000003)",2.218775023165337,18.615384615384617,0.18118245390972665,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
24,12,5,0,16,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.015151515151515152, ""avg_degree"" => 0.08333333333333333, ""n_nodes"" => 12, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35793999268203436,"Dict(:p25 => 33.75, :p75 => 111.75, :p50 => 63.0, :p90 => 147.0, :p99 => 168.68999999999997, :p95 => 159.45000000000005)",2.3219666163183295,19.25,0.18506493506493515,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.4849066497880012,"Dict{String, Real}(""unique_cultures"" => 12, ""max_possible"" => 2048, ""diversity_ratio"" => 0.005859375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,12,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
25,12,5,0,16,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.015151515151515152, ""avg_degree"" => 0.08333333333333333, ""n_nodes"" => 12, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35142602495543684,"Dict(:p25 => 36.5, :p75 => 112.25, :p50 => 65.0, :p90 => 149.9, :p99 => 171.68999999999997, :p95 => 162.45000000000002)",2.429560766907731,20.25,0.17592592592592604,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)",2.3693821196946767,"Dict{String, Real}(""unique_cultures"" => 11, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00537109375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,12,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
26,15,8,0,16,27,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.009523809523809525, ""avg_degree"" => 0.06666666666666667, ""n_nodes"" => 15, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.40722975321515475,"Dict(:p25 => 25.0, :p75 => 97.0, :p50 => 41.0, :p90 => 136.0, :p99 => 154.32, :p95 => 147.60000000000002)",2.8397897479285743,17.0,0.33411764705882363,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)",2.70805020110221,"Dict{String, Real}(""unique_cultures"" => 15, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00732421875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,15,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
27,16,11,0,16,29,2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.008333333333333333, ""avg_degree"" => 0.0625, ""n_nodes"" => 16, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)",0.0,0.4465956340956341,"Dict(:p25 => 21.25, :p75 => 84.0, :p50 => 35.5, :p90 => 143.0, :p99 => 170.04999999999998, :p95 => 162.25000000000003)",1.9375910892288437,13.5,0.47916666666666674,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 6)",2.772588722239781,"Dict{String, Real}(""unique_cultures"" => 16, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,16,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
